Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1710 	40.153576	0.000000	6.813400	-95.943335	0.000000	-2.464352	-5.599928	-32.809802	-45.107551	-5.101069	0.000000	-236.156694	0.000000	0.000000	0.000000	-2.429453	-378.645208
1720 	35.258300	0.000000	6.768454	-97.738485	0.000000	-2.283460	-5.719443	-32.585866	-45.258326	-4.690835	0.000000	-233.736721	0.000000	0.000000	0.000000	-2.020031	-382.006413
1730 	34.685647	0.000000	6.262575	-96.514848	0.000000	-2.458413	-5.831954	-32.230745	-45.477007	-4.494438	0.000000	-232.311690	0.000000	0.000000	0.000000	-2.308258	-380.679129
1740 	33.105918	0.000000	6.150004	-96.216056	0.000000	-2.437083	-5.894628	-31.876547	-45.488560	-5.233939	0.000000	-226.137637	0.000000	0.000000	0.000000	-2.313345	-376.341872
1750 	33.215348	0.000000	5.069111	-97.007866	0.000000	-2.286484	-5.827418	-31.729799	-45.516831	-5.877011	0.000000	-226.061379	0.000000	0.000000	0.000000	-2.227617	-378.249944
1760 	33.357500	0.000000	4.786677	-96.667941	0.000000	-2.263453	-5.675675	-31.757797	-45.485975	-6.133924	0.000000	-227.740749	0.000000	0.000000	0.000000	-2.299050	-379.880387
1770 	35.831625	0.000000	8.237839	-97.184769	0.000000	-2.511303	-5.517851	-32.103324	-45.454223	-5.676688	0.000000	-227.330612	0.000000	0.000000	0.000000	-2.297930	-374.007236
1780 	37.952201	0.000000	5.827109	-97.751346	0.000000	-2.623597	-5.340352	-32.542691	-45.583546	-5.111244	0.000000	-234.088945	0.000000	0.000000	0.000000	-2.308781	-381.571192
1790 	41.995926	0.000000	8.114233	-97.737229	0.000000	-2.581532	-5.370373	-33.193297	-45.565012	-4.981861	0.000000	-227.732596	0.000000	0.000000	0.000000	-2.330839	-369.382580
1800 	47.078004	0.000000	7.933090	-97.311348	0.000000	-2.471066	-5.355802	-33.554642	-45.583492	-5.311599	0.000000	-227.925527	0.000000	0.000000	0.000000	-2.332409	-364.834792
1810 	41.694591	0.000000	5.022992	-95.766341	0.000000	-2.456186	-5.455850	-33.975076	-45.654019	-5.266397	0.000000	-230.935469	0.000000	0.000000	0.000000	-2.321677	-375.113432
1820 	35.291545	0.000000	4.843074	-96.399415	0.000000	-2.267091	-5.389210	-33.750697	-45.573841	-5.197388	0.000000	-230.639211	0.000000	0.000000	0.000000	-2.122048	-381.204282
1830 	32.072579	0.000000	7.378999	-97.516511	0.000000	-2.595267	-5.482245	-33.355140	-45.576635	-6.013528	0.000000	-235.532008	0.000000	0.000000	0.000000	-2.111823	-388.731578
1840 	37.009994	0.000000	6.721739	-97.451872	0.000000	-2.526309	-5.603332	-32.964764	-45.447034	-5.915534	0.000000	-235.975625	0.000000	0.000000	0.000000	-2.139247	-384.291984
1850 	43.988785	0.000000	6.475757	-97.278786	0.000000	-2.217872	-5.491540	-32.909249	-45.328399	-6.007973	0.000000	-232.778626	0.000000	0.000000	0.000000	-2.142003	-373.689906
1860 	39.889488	0.000000	6.179799	-96.801970	0.000000	-2.068576	-5.525667	-33.028593	-45.183867	-5.688491	0.000000	-232.688393	0.000000	0.000000	0.000000	-2.439057	-377.355326
1870 	36.058630	0.000000	7.636690	-97.255969	0.000000	-2.011811	-5.437858	-32.823534	-44.915152	-6.004600	0.000000	-234.244470	0.000000	0.000000	0.000000	-2.236921	-381.234994
1880 	39.246330	0.000000	8.659062	-96.852711	0.000000	-2.100641	-5.495983	-31.959520	-44.790740	-5.961386	0.000000	-238.978706	0.000000	0.000000	0.000000	-2.243578	-380.477874
1890 	32.714225	0.000000	9.097859	-96.540056	0.000000	-1.971694	-5.530947	-30.806008	-44.678976	-5.612485	0.000000	-240.378172	0.000000	0.000000	0.000000	-2.242217	-385.948470
1900 	38.575533	0.000000	8.802690	-96.781679	0.000000	-1.774633	-5.548451	-31.045709	-44.926621	-5.866123	0.000000	-239.772857	0.000000	0.000000	0.000000	-1.885366	-380.223215
1910 	36.412302	0.000000	7.580983	-97.346850	0.000000	-1.943824	-5.547602	-31.913416	-44.971060	-5.490123	0.000000	-232.532824	0.000000	0.000000	0.000000	-2.125654	-377.878067
