Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
315 	2133.194545	0.000000	328.877328	-373.072934	0.000000	-0.036896	-12.424446	-77.555190	-105.249150	-22.060043	0.000000	-572.011496	0.000000	0.000000	0.000000	-1.411055	1298.250663
320 	2088.390807	0.000000	327.586739	-373.050911	0.000000	-0.037449	-12.334189	-77.483816	-105.360909	-22.045246	0.000000	-571.294701	0.000000	0.000000	0.000000	-1.413807	1252.956518
325 	2045.020650	0.000000	326.248781	-373.035139	0.000000	-0.038037	-12.254034	-77.413143	-105.408805	-22.031571	0.000000	-570.614575	0.000000	0.000000	0.000000	-1.416587	1209.057539
330 	2002.997568	0.000000	324.830654	-373.026520	0.000000	-0.038651	-12.186547	-77.445592	-105.449680	-22.019448	0.000000	-569.962164	0.000000	0.000000	0.000000	-1.419402	1166.280218
335 	1962.248660	0.000000	323.310695	-373.025500	0.000000	-0.039285	-12.132135	-77.604676	-105.587242	-22.008490	0.000000	-569.324451	0.000000	0.000000	0.000000	-1.422250	1124.415325
340 	1922.844928	0.000000	321.716250	-373.031736	0.000000	-0.039934	-12.089629	-77.666569	-105.783187	-21.998270	0.000000	-568.695980	0.000000	0.000000	0.000000	-1.425128	1083.830746
345 	1884.745275	0.000000	320.070263	-373.043455	0.000000	-0.040591	-12.057163	-77.657741	-105.878142	-21.988350	0.000000	-568.068092	0.000000	0.000000	0.000000	-1.428033	1044.653971
350 	1847.871900	0.000000	318.369572	-373.058571	0.000000	-0.041254	-12.032680	-77.645016	-105.919840	-21.978062	0.000000	-567.424413	0.000000	0.000000	0.000000	-1.421160	1006.720476
355 	1812.210088	0.000000	316.586823	-373.073614	0.000000	-0.041906	-12.013832	-77.625721	-105.969270	-21.966341	0.000000	-566.763724	0.000000	0.000000	0.000000	-1.424022	969.918481
360 	1777.714832	0.000000	314.711129	-373.087296	0.000000	-0.042548	-11.999454	-77.586378	-106.052580	-21.951894	0.000000	-566.085858	0.000000	0.000000	0.000000	-1.426881	934.193073
365 	1744.325431	0.000000	312.769380	-373.098410	0.000000	-0.043184	-11.988985	-77.530208	-106.143592	-21.933705	0.000000	-565.399831	0.000000	0.000000	0.000000	-1.429727	899.527169
370 	1712.008209	0.000000	310.773815	-373.105130	0.000000	-0.043814	-11.982133	-77.469950	-106.195530	-21.911448	0.000000	-564.711217	0.000000	0.000000	0.000000	-1.432557	865.930245
375 	1680.727772	0.000000	308.731533	-373.106119	0.000000	-0.044434	-11.979035	-77.421538	-106.205419	-21.885623	0.000000	-564.033302	0.000000	0.000000	0.000000	-1.890005	832.893831
